CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0AVYN,SPO-CZ0AVYN_00038_100,50.111083979471893,14.50309753,Nitrogen monoxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,25.8336
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0TCER,SPO-CZ0TCER_00007_100,49.777141569470793,17.541946410000001,Ozone (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,70.224
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0USNZ,SPO-CZ0USNZ_00001_100,50.791705999474317,14.087056000000002,Sulphur dioxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,6.6575
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0TKAR,SPO-CZ0TKAR_00008_500,49.863796229471063,18.551452640000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,17.02481
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0PPLS,SPO-CZ0PPLS_00009_100,49.745994569470696,13.32074738,Nitrogen oxides (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ugNO2.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,24.10254
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0ZZLN,SPO-CZ0ZZLN_06001_100,49.232902529469172,17.667175289999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,32
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0TSTD,SPO-CZ0TSTD_06001_100,49.720935819470618,18.089305880000001,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,14
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0EPAU,SPO-CZ0EPAU_00001_100,50.024036409471591,15.763549800000002,Sulphur dioxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,4.2608
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0UULM,SPO-CZ0UULM_00020_100,50.661094669473826,14.04306412,Benzene (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,1.233822
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0SMBO,SPO-CZ0SMBO_00009_100,50.428646089472977,14.913858410000001,Nitrogen oxides (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ugNO2.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,8.22547
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0CTAB,SPO-CZ0CTAB_00005_100,49.411235809469694,14.67638874,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,146
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0KPRB,SPO-CZ0KPRB_00009_100,50.372478489472783,12.61538124,Nitrogen oxides (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ugNO2.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,10.32966
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0PPLA,SPO-CZ0PPLA_00008_100,49.732447999470651,13.402280999999999,Nitrogen dioxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Not verified,0,0,0,0
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0TVER,SPO-CZ0TVER_00001_500,49.92468261947127,18.422870639999996,Sulphur dioxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,7.989
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0TTRO,SPO-CZ0TTRO_00007_500,49.668113709470461,18.677799220000001,Ozone (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,79.002
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0UULM,SPO-CZ0UULM_00005_500,50.661094669473826,14.04306412,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,136
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0ARIE,SPO-CZ0ARIE_06001_100,50.081481929471785,14.442691800000002,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,119
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0URVH,SPO-CZ0URVH_00005_500,50.579833979473527,13.419506070000001,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,12
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0KPRB,SPO-CZ0KPRB_00038_100,50.372478489472783,12.61538124,Nitrogen monoxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,0.624
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0UULM,SPO-CZ0UULM_00007_100,50.661094669473826,14.04306412,Ozone (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,36.1095
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0SKLM,SPO-CZ0SKLM_00007_100,50.143859859471981,14.101783749999999,Ozone (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,28.9275
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0ALEG,SPO-CZ0ALEG_00008_100,50.07238769947174,14.43067265,Nitrogen dioxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,79.95922
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0TSTD,SPO-CZ0TSTD_00038_100,49.720935819470618,18.089305880000001,Nitrogen monoxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,0.4992
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0ZZLN,SPO-CZ0ZZLN_00038_100,49.232902529469172,17.667175289999999,Nitrogen monoxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,0.7488
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0TOVK,SPO-CZ0TOVK_00038_100,49.945991519471328,17.90953064,Nitrogen monoxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,0.4992
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0SMBO,SPO-CZ0SMBO_00008_100,50.428646089472977,14.913858410000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,7.6516
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0EPAU,SPO-CZ0EPAU_06001_100,50.024036409471591,15.763549800000002,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,83
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0LLIM,SPO-CZ0LLIM_00001_100,50.764938349474214,15.053897860000003,Sulphur dioxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,5.8586
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0PPLB,SPO-CZ0PPLB_00001_100,49.728389739470636,13.37553883,Sulphur dioxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,4.7934
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0APRU,SPO-CZ0APRU_00009_100,50.062297999471717,14.537820000000002,Nitrogen oxides (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ugNO2.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,66.9515
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0ALIB,SPO-CZ0ALIB_00009_500,50.007301329471538,14.44593334,Nitrogen oxides (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ugNO2.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,16.83352
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0CCBD,SPO-CZ0CCBD_00001_500,48.984386439468501,14.465682980000002,Sulphur dioxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,3.1956
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0CCHU,SPO-CZ0CCHU_00009_500,49.068435669468727,13.614800449999999,Nitrogen oxides (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ugNO2.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,1.14774
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0AVYN,SPO-CZ0AVYN_00005_100,50.111083979471893,14.50309753,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,67
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0CCHU,SPO-CZ0CCHU_00038_100,49.068435669468727,13.614800449999999,Nitrogen monoxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,0.2496
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0TOCB,SPO-CZ0TOCB_00010_100,49.839847559470996,18.28997421,Carbon monoxide (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,mg.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,0.3238422
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0KPRB,SPO-CZ0KPRB_00007_100,50.372478489472783,12.61538124,Ozone (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,50.274
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0CTAB,SPO-CZ0CTAB_00007_100,49.411235809469694,14.67638874,Ozone (air),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,0.9975
Czech Republic,2012,2015-12-03 15:08:06.2300000,STA-CZ0TOZR,SPO-CZ0TOZR_00005_500,49.796043399470861,18.247180939999996,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,CZ.CHMI-Prague-Komorany.AQ,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,0.01138434,100,0.01138434,43
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES1298A,SP_34225001_14_6,41.961388880000001,-4.4944444399999997,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.86338798,100,99.86338798,62.62765617
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES1901A,SP_15078008_14_6,42.88777777,-8.5308333300000001,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.64526412,100,98.64526412,52.14298903
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES1441A,SP_12080007_14_6,40.637222219999998,-0.091111109999999995,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,96.78961749,100,96.78961749,91.43013408
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES0017R,SP_21005999_14_6,37.051939999999995,-6.5552799999999998,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,96.67577413,100,96.67577413,67.59157206
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES1781A,SP_11020004_14_6,36.688549999999992,-6.1172400000000007,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,95.63979964,100,95.63979964,61.61159385
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES1420A,SP_22158001_14_6,41.918609999999994,0.19694,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.30555556,100,99.30555556,57.71833084
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES1926A,SP_46250048_14_6,39.481111110000001,-0.40833332999999999,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,97.74590164,100,97.74590164,53.85895644
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES1363A,SP_33066003_14_6,43.403611109999993,-5.8108333300000004,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,97.63205829,100,97.63205829,41.11695429
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES1271A,SP_33024024_14_6,43.538863000000006,-5.6989210000000003,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.55601093,100,99.55601093,34.27192681
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES1878A,SP_21005002_14_6,37.016100000000002,-6.5704200000000004,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.32650273,100,98.32650273,64.2368878
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES1809A,SP_28161001_14_6,40.185279999999992,-3.6797199999999997,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.45173042,100,98.45173042,42.57585568
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1601A,SP_06015001_10_M,38.887630000000001,-7.01145,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,89.89071038,100,89.89071038,14.94194528
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1966A,SP_44013007_10_M,41.054169999999999,-0.13889000000000001,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,86.8852459,100,86.8852459,22.93396226
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES0625A,SP_04066004_14_6,36.93385,-2.12819,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,95.95856102,100,95.95856102,64.93818958
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES1269A,SP_33044030_14_6,43.36652999999999,-5.8330299999999999,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.27140255,100,99.27140255,39.51616972
Spain,2012,2015-10-20 14:18:16.3230000,STA_ES1768A,SP_38006001_14_6,28.007738,-16.655913000000002,Ozone (air),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.62249545,100,98.62249545,56.52730001
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1220A,SP_08274004_10_M,41.830977785999998,1.7552826539999999,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,43.71584699,100,43.71584699,29.8375
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1560A,SP_18087007_10_M,37.196100000000001,-3.61266,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,14.48087432,100,14.48087432,39.35849056
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1964A,SP_08211004_10_M,41.386638988999998,2.0573924930000005,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,81.42076503,100,81.42076503,22.52818791
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1851A,SP_08022006_10_M,42.09791019299999,1.848237224,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,44.53551913,100,44.53551913,17.1785276
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1683A,SP_08157002_10_M,41.420848098999997,1.9965027240000002,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,50,100,50,29.36393442
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1624A,SP_03065006_10_M,38.242222220000002,-0.68277776999999995,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,86.06557377,100,86.06557377,23.01587301
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1120A,SP_43148003_10_M,41.115880525999991,1.191975478,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,47.81420765,100,47.81420765,21.78685714
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1834A,SP_12040015_10_M,39.988888879999998,-0.02611111,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,74.31693989,100,74.31693989,17.35294117
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1871A,SP_08158002_10_M,41.436016000999992,2.007867622,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,53.00546448,100,53.00546448,31.48762886
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES0586A,SP_08123001_10_M,41.413621182999997,2.0159857030000001,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,51.36612022,100,51.36612022,29.62446808
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1895A,SP_08184007_10_M,41.494082865000003,2.0296369560000005,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,48.36065574,100,48.36065574,25.70056497
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1396A,SP_08019042_10_M,41.378802801999996,2.1330980780000002,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,61.20218579,100,61.20218579,38.06160714
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1135A,SP_08102005_10_M,41.577626891999991,1.625893365,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,45.35519126,100,45.35519126,24.17469879
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES0971A,SP_08196001_10_M,41.450769338999997,1.9748873060000003,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,51.09289617,100,51.09289617,32.10481283
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1890A,SP_28007004_9_M,40.341939999999994,-3.8338900000000002,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,31.14754098,100,31.14754098,15.58947368
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1872A,SP_08187014_10_M,41.548225195999997,2.105157341,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,39.89071038,100,39.89071038,27.65136986
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1684A,SP_08184006_10_M,41.492082862999986,2.0424970849999999,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,41.2568306,100,41.2568306,24.4
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1417A,SP_22125001_10_M,42.136110000000002,-0.40389000000000003,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,81.42076503,100,81.42076503,17.7885906
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1619A,SP_46250043_10_M,39.478055549999993,-0.36833333000000001,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,82.5136612,100,82.5136612,24.84437086
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1924A,SP_18087010_9_M,37.165680000000002,-3.6000999999999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,32.78688525,100,32.78688525,15.01666666
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1909A,SP_43013001_10_M,40.880656634999994,0.79917653600000005,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,85.79234973,100,85.79234973,13.31210191
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1845A,SP_04032005_10_M,36.996780000000001,-1.8953500000000001,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,14.75409836,100,14.75409836,27.87037037
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1900A,SP_08019055_10_M,41.387237825999996,2.186736695,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,73.7704918,100,73.7704918,31.23666666
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1665A,SP_08125012_10_M,41.479955339,2.187268328,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,51.09289617,100,51.09289617,30.51657754
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES0266A,SP_08077002_10_M,41.379322448000003,2.086139959,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,32.78688525,100,32.78688525,20.98333333
Spain,2012,2015-10-20 14:24:32.9700000,STA_ES1916A,SP_12040016_9_M,39.995833330000004,-0.065000000000000002,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,60.10928962,100,60.10928962,12.76363636
