CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1348A,SP_25051001_14_6,42.368318109999997,1.776783258,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.17808219,99.17808219,100,18
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES0012R,SP_46263999_14_6,39.08278,-1.10111,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.90410959,98.90410959,100,23
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1997A,SP_10148001_14_6,40.077779999999997,-6.1472199999999999,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.43835616,98.59943978,97.80821918,19
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1832A,SP_34023003_14_6,41.932777770000001,-4.4699999999999998,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Not valid,Verified,58.63013699,95.11111111,61.64383562,2
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1754A,SP_43044003_14_6,40.643004751999996,0.28844597599999999,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,95.61643836,96.94444444,98.63013699,36
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1851A,SP_08022006_14_6,42.09791019299999,1.848237224,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.71232877,97.24517906,99.45205479,22
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1018A,SP_08279011_14_6,41.556115398000003,2.0074012670000001,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,100,100,100,0
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1865A,SP_35017001_14_6,28.500254999999999,-13.852395000000001,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Not valid,Verified,58.90410959,93.07359307,63.28767123,0
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1320A,SP_33004048_14_6,43.579169999999991,-5.9272600000000013,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,83.28767123,96.20253165,86.57534247,2
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1208A,SP_43123005_14_6,41.150778895000002,1.120171923,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,93.42465753,95.78651685,97.53424658,5
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1651A,SP_33037012_14_6,43.256120000000003,-5.7759400000000003,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.26027397,98.06629834,99.17808219,2
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1225A,SP_25120001_14_6,41.615794866999998,0.61572589700000013,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.17808219,99.45054945,99.7260274,6
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1924A,SP_18087010_14_6,37.165680000000002,-3.6000999999999999,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.08219178,99.44444444,98.63013699,0
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1038A,SP_39087003_14_6,43.34639,-4.0641699999999998,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.53424658,98.07162534,99.45205479,1
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1838A,SP_28009001_14_6,40.593329999999995,-3.5030600000000001,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.80821918,97.80821918,100,61
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1311A,SP_17013001_14_6,41.958676873999998,3.212854412,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,94.79452055,95.5801105,99.17808219,24
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1943A,SP_28079056_14_6,40.384722219999986,-3.7186111099999994,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.35616438,98.89807163,99.45205479,1
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1602A,SP_26089001_14_6,42.463889999999999,-2.4277799999999998,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.08219178,98.08219178,100,0
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1849A,SP_03065007_14_6,38.259166659999991,-0.71750000000000003,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,85.20547945,98.10725552,86.84931507,11
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1258A,SP_21050001_14_6,37.281559999999999,-6.8338400000000004,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.26027397,98.06629834,99.17808219,7
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1971A,SP_14068001_14_6,38.137929999999997,-4.9039699999999993,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,79.17808219,94.44444444,83.83561644,35
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1764A,SP_38011005_14_6,28.380537,-16.371986,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,77.26027397,96.90721649,79.7260274,4
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES0873A,SP_35016010_14_6,28.035119999999988,-15.416310000000001,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.16438356,96.16438356,100,0
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES0893A,SP_11033007_14_6,36.182099999999991,-5.4114100000000001,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,90.4109589,92.95774648,97.26027397,3
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1820A,SP_06158001_14_6,38.429169999999999,-6.3949999999999996,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,95.89041096,97.22222222,98.63013699,22
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1939A,SP_28079049_14_6,40.409722220000006,-3.6855555500000006,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.7260274,99.7260274,100,5
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES0651A,SP_30016001_14_6,37.603333329999998,-0.91333333000000005,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,92.87671233,98.26086957,94.52054795,14
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1400A,SP_50059001_14_6,41.505560000000003,-0.15193999999999999,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,90.1369863,92.41573034,97.53424658,20
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1955A,SP_35004002_14_6,28.967870000000005,-13.555856,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.16438356,98.31932773,97.80821918,0
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1564A,SP_28006004_14_6,40.540560000000006,-3.6447200000000004,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.80821918,97.80821918,100,22
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1516A,SP_11028001_14_6,36.522829999999999,-6.2251700000000012,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,93.42465753,95.51820728,97.80821918,4
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1635A,SP_03014006_14_6,38.359444439999997,-0.47194444000000008,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,100,100,100,0
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1808A,SP_28133002_14_6,40.36889,-4.3969399999999998,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.35616438,98.35616438,100,72
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1941A,SP_28079054_14_6,40.372777769999992,-3.6119444400000003,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,100,100,100,30
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1911A,SP_46010001_14_6,39.705277770000002,-0.33666666000000001,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,93.97260274,94.49035813,99.45205479,16
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1987A,SP_09209001_14_6,42.951944439999991,-3.4752777699999995,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,93.15068493,96.31728045,96.71232877,22
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1310A,SP_17125001_14_6,42.312078420999995,2.214272866,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.90410959,98.90410959,100,4
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1131A,SP_38038010_14_6,28.462173000000003,-16.261894999999999,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.63013699,98.63013699,100,0
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1601A,SP_06015001_14_6,38.887630000000001,-7.01145,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.7260274,99.7260274,100,17
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1920A,SP_38004001_14_6,28.337219999999991,-16.399719999999999,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.63013699,98.63013699,100,1
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1691A,SP_12140002_14_6,39.930555550000001,-0.60333333,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,89.5890411,93.69627507,95.61643836,25
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES1825A,SP_07046001_14_6,38.993229999999997,1.3089400000000002,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Not valid,Verified,37.80821918,90.19607843,41.91780822,32
Spain,2011,2015-10-20 18:56:25.1400000,STA_ES0005R,SP_15057999_14_6,42.720559999999999,-8.92361,Ozone (air),1 year daymax exceed 120,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.98630137,97.25274725,99.7260274,36
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1920A,SP_38004001_14_6,28.337219999999991,-16.399719999999999,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.98401826,100,98.98401826,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1912A,SP_46250047_14_6,39.457500000000003,-0.34277776999999998,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.00684932,100,99.00684932,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1834A,SP_12040015_14_6,39.988888879999998,-0.02611111,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,78.78995434,100,78.78995434,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1679A,SP_08019050_14_6,41.386413933999997,2.1874167349999998,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,92.67123288,100,92.67123288,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1886A,SP_46077006_14_6,39.42722221999999,-0.78388888000000001,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.56164384,100,98.56164384,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1821A,SP_11006001_14_6,36.739750000000001,-5.7437199999999997,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,88.97260274,100,88.97260274,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1996A,SP_04022001_14_6,37.193419999999996,-1.9854000000000003,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,83.48173516,100,83.48173516,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES0823A,SP_21060002_14_6,37.185679999999991,-6.9641400000000004,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,86.71232877,100,86.71232877,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1793A,SP_21050002_14_6,37.104089999999992,-6.7340799999999996,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,95.82191781,100,95.82191781,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1690A,SP_12120001_14_6,40.269444440000001,-0.078888879999999995,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,93.93835616,100,93.93835616,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1952A,SP_35006001_14_6,28.111266000000001,-15.520924000000001,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.98630137,100,96.98630137,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1661A,SP_31232002_14_6,42.074719999999999,-1.6269400000000001,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.40182648,100,98.40182648,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1901A,SP_15078008_14_6,42.88777777,-8.5308333300000001,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.02968037,100,99.02968037,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1967A,SP_40194002_14_6,40.955555549999993,-4.1105555499999999,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.20091324,100,99.20091324,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1666A,SP_43148028_14_6,41.117387933999986,1.2416496880000001,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,84.34931507,100,84.34931507,2
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES0124A,SP_28079016_14_6,40.439999999999991,-3.6391666599999999,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.82876712,100,99.82876712,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1576A,SP_39008001_14_6,43.404440000000001,-3.8419400000000006,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.56164384,100,98.56164384,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1970A,SP_46250050_14_6,39.450277769999985,-0.39638888,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,92.5,100,92.5,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1277A,SP_13071016_14_6,38.680649999999993,-4.10832,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.7739726,100,97.7739726,5
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1270A,SP_33024023_14_6,43.535184999999991,-5.6583370000000013,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.81278539,100,98.81278539,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1529A,SP_39075005_14_6,43.467779999999991,-3.7902800000000001,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.34931507,100,99.34931507,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1244A,SP_48020062_14_6,43.267500000000005,-2.9183333299999998,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,88.48173516,100,88.48173516,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1684A,SP_08184006_14_6,41.492082862999986,2.0424970849999999,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.29452055,100,97.29452055,1
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1849A,SP_03065007_14_6,38.259166659999991,-0.71750000000000003,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,85.76484018,100,85.76484018,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1943A,SP_28079056_14_6,40.384722219999986,-3.7186111099999994,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.75570776,100,98.75570776,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1838A,SP_28009001_14_6,40.593329999999995,-3.5030600000000001,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.97945205,100,97.97945205,11
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1595A,SP_48904002_14_6,43.298333329999991,-2.9302777700000004,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,85.61643836,100,85.61643836,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1349A,SP_01036004_14_6,43.144444440000008,-2.9633333300000002,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,95.15981735,100,95.15981735,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1885A,SP_46250046_14_6,39.480277770000001,-0.33638888,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,94.5890411,100,94.5890411,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1632A,SP_47186029_14_6,41.620555549999999,-4.7466666599999989,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.08675799,100,99.08675799,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1491A,SP_48068001_14_6,43.406111109999998,-2.7038888800000001,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,92.65981735,100,92.65981735,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1339A,SP_08307012_14_6,41.219036461000002,1.721248774,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,92.53424658,100,92.53424658,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1441A,SP_12080007_14_6,40.637222219999998,-0.091111109999999995,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.48173516,100,98.48173516,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES0824A,SP_33031029_14_6,43.306899999999992,-5.7056720000000007,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.24885845,100,97.24885845,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES0016R,SP_27058999_14_6,42.634719999999994,-7.7047200000000009,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.71232877,100,96.71232877,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1247A,SP_07026002_14_6,38.906479999999995,1.43537,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,82.75114155,100,82.75114155,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1990A,SP_37177001_14_6,40.569722219999996,-6.2238888800000005,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,75.57077626,100,75.57077626,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1746A,SP_26066001_14_6,42.341670000000001,-2.2316699999999998,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.92694064,100,98.92694064,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES0822A,SP_21041008_14_6,37.279639999999993,-6.9380699999999997,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,81.64383562,100,81.64383562,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1262A,SP_08187012_14_6,41.561175397,2.101405057,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.47488584,100,99.47488584,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES0890A,SP_41091009_14_6,37.394519999999993,-6.0030999999999999,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.92694064,100,98.92694064,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1521A,SP_28079039_14_6,40.478333330000005,-3.7113888799999999,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.85159817,100,99.85159817,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1530A,SP_39059001_14_6,43.011939999999996,-4.1355599999999999,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.01826484,100,99.01826484,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1420A,SP_22158001_14_6,41.918609999999994,0.19694,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.29908676,100,98.29908676,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES0118A,SP_28079008_14_6,40.421666659999993,-3.6822222199999999,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.36073059,100,99.36073059,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1945A,SP_28079058_14_6,40.518055549999993,-3.7744444400000003,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.38356164,100,99.38356164,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1579A,SP_39025001_14_6,43.26444,-4.0627800000000001,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.07534247,100,99.07534247,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1662A,SP_31107001_14_6,42.308329999999998,-1.80833,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.72146119,100,98.72146119,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1881A,SP_44013006_14_6,41.105829999999997,-0.25389,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,95.61643836,100,95.61643836,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1095A,SP_07032002_14_6,39.890920000000001,4.2529750000000002,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,97.71689498,100,97.71689498,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1825A,SP_07046001_14_6,38.993229999999997,1.3089400000000002,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Not valid,Verified,39.06392694,100,39.06392694,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1891A,SP_08096014_14_6,41.598666901000001,2.2871176879999999,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.52739726,100,98.52739726,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1591A,SP_24038001_14_6,42.558611109999994,-6.7255555499999993,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,79.50913242,100,79.50913242,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1568A,SP_28092005_14_6,40.324170000000002,-3.8763899999999998,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.63013699,100,98.63013699,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1638A,SP_41091018_14_6,37.347189999999983,-5.9796300000000002,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,98.99543379,100,98.99543379,2
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1813A,SP_43070001_14_6,41.100692784000003,0.75510028799999995,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,90.02283105,100,90.02283105,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1096A,SP_32054004_14_6,42.351944439999997,-7.8769444399999999,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.55251142,100,96.55251142,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1848A,SP_50074001_14_6,41.228889999999993,-0.031390000000000001,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,92.60273973,100,92.60273973,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1974A,SP_33024031_14_6,43.516587999999992,-5.6706500000000002,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.40639269,100,99.40639269,1
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1979A,SP_38008001_14_6,28.667712000000009,-17.775552999999999,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,99.01826484,100,99.01826484,0
Spain,2011,2015-10-20 18:45:03.2600000,STA_ES1445A,SP_12040010_14_6,39.981944439999992,0.010555550000000002,Ozone (air),1 year hour exceed 180,ES.BDCA.AQD,count,2011-01-01,2012-01-01,Valid,Verified,96.90639269,100,96.90639269,0
